Genes	cor	pvalue	Diff_group	gene_upper	is_bcell	to_label	adjusted_pvalue
PCMT1	0.000984349981989995	NA	Benign_Tumor_BG	NA	NA	NA	NA
PCMTD1	0.00714618739341868	NA	Benign_Tumor_BG	NA	NA	NA	NA
PCMTD1-DT	0.00386897837872255	NA	Benign_Tumor_BG	NA	NA	NA	NA
PCMTD2	0.0111808552972452	NA	Benign_Tumor_BG	NA	NA	NA	NA
PCNA	0.00542517484026169	NA	Benign_Tumor_BG	NA	NA	NA	NA
PCNP	-0.00272962028710528	NA	Benign_Tumor_BG	NA	NA	NA	NA
PCNT	0.0018784847108471	NA	Benign_Tumor_BG	NA	NA	NA	NA
PCNX1	-0.00440195596230083	NA	Benign_Tumor_BG	NA	NA	NA	NA
PCNX2	-0.000873800159873417	NA	Benign_Tumor_BG	NA	NA	NA	NA
PCNX3	-0.000263632239328821	NA	Benign_Tumor_BG	NA	NA	NA	NA
PCNX4	0.0178809526921411	NA	Benign_Tumor_BG	NA	NA	NA	NA
PCOLCE	6.0657181403284e-05	NA	Benign_Tumor_BG	NA	NA	NA	NA
PCOLCE2	-0.0138542983017643	NA	Benign_Tumor_BG	NA	NA	NA	NA
PCOTH	0.00521398386428334	NA	Benign_Tumor_BG	NA	NA	NA	NA
PCP4	0.0076343548786689	NA	Benign_Tumor_BG	NA	NA	NA	NA
PCP4L1	0.00182973519959083	NA	Benign_Tumor_BG	NA	NA	NA	NA
PCSEAT	0.0115540827892231	NA	Benign_Tumor_BG	NA	NA	NA	NA
PCSK1N	0.0161149725016209	NA	Benign_Tumor_BG	NA	NA	NA	NA
PCSK5	-0.00718251660492984	NA	Benign_Tumor_BG	NA	NA	NA	NA
PCSK6	0.00638016584005967	NA	Benign_Tumor_BG	NA	NA	NA	NA
PCSK7	-0.00221656402082064	NA	Benign_Tumor_BG	NA	NA	NA	NA
PCTP	0.00733481905886106	NA	Benign_Tumor_BG	NA	NA	NA	NA
PCYOX1	0.00578489427665447	NA	Benign_Tumor_BG	NA	NA	NA	NA
PCYOX1L	-0.0031763323227785	NA	Benign_Tumor_BG	NA	NA	NA	NA
PCYT1A	0.00596377178064958	NA	Benign_Tumor_BG	NA	NA	NA	NA
PCYT2	0.011576804969969	NA	Benign_Tumor_BG	NA	NA	NA	NA
PDAP1	0.00675477591900544	NA	Benign_Tumor_BG	NA	NA	NA	NA
PDCD10	0.0111766886654379	NA	Benign_Tumor_BG	NA	NA	NA	NA
PDCD11	-0.000956458004428955	NA	Benign_Tumor_BG	NA	NA	NA	NA
PDCD2	0.0064477895014425	NA	Benign_Tumor_BG	NA	NA	NA	NA
PDCD2L	0.000485628580732971	NA	Benign_Tumor_BG	NA	NA	NA	NA
PDCD4	0.00351062053147788	NA	Benign_Tumor_BG	NA	NA	NA	NA
PDCD4-AS1	-0.000476612333033713	NA	Benign_Tumor_BG	NA	NA	NA	NA
PDCD5	0.00187464598511004	NA	Benign_Tumor_BG	NA	NA	NA	NA
PDCD6	0.00495428586341693	NA	Benign_Tumor_BG	NA	NA	NA	NA
PDCD6IP	0.0089806457030515	NA	Benign_Tumor_BG	NA	NA	NA	NA
PDCD6P1	-0.00168359165593524	NA	Benign_Tumor_BG	NA	NA	NA	NA
PDCD7	0.00206792210309882	NA	Benign_Tumor_BG	NA	NA	NA	NA
PDCL	0.0065017661794028	NA	Benign_Tumor_BG	NA	NA	NA	NA
PDCL3	-0.0055367602840602	NA	Benign_Tumor_BG	NA	NA	NA	NA
PDCL3P4	0.00325950565999018	NA	Benign_Tumor_BG	NA	NA	NA	NA
PDE10A	0.0111889355058883	NA	Benign_Tumor_BG	NA	NA	NA	NA
PDE11A	0.0104720730064189	NA	Benign_Tumor_BG	NA	NA	NA	NA
PDE12	0.00266437152654255	NA	Benign_Tumor_BG	NA	NA	NA	NA
PDE1A	0.0142091837467832	NA	Benign_Tumor_BG	NA	NA	NA	NA
PDE1C	-0.0048577292728132	NA	Benign_Tumor_BG	NA	NA	NA	NA
PDE2A	0.00731450243612207	NA	Benign_Tumor_BG	NA	NA	NA	NA
PDE3A	-0.00479657515550669	NA	Benign_Tumor_BG	NA	NA	NA	NA
PDE3B	-0.0038607128242496	NA	Benign_Tumor_BG	NA	NA	NA	NA
PDE4A	0.0132031079968278	NA	Benign_Tumor_BG	NA	NA	NA	NA
PDE4B	0.00454103707974155	NA	Benign_Tumor_BG	NA	NA	NA	NA
PDE4D	-0.00805624846970993	NA	Benign_Tumor_BG	NA	NA	NA	NA
PDE4DIP	-0.0097763988438936	NA	Benign_Tumor_BG	NA	NA	NA	NA
PDE5A	-0.00730885196093766	NA	Benign_Tumor_BG	NA	NA	NA	NA
PDE6B	0.0101261332930941	NA	Benign_Tumor_BG	NA	NA	NA	NA
PDE6D	-0.00581115578428319	NA	Benign_Tumor_BG	NA	NA	NA	NA
PDE7A	0.00140775382691592	NA	Benign_Tumor_BG	NA	NA	NA	NA
PDE7B	0.0057071895645916	NA	Benign_Tumor_BG	NA	NA	NA	NA
PDE8A	0.011373938888439	NA	Benign_Tumor_BG	NA	NA	NA	NA
PDE8B	0.0118647760773554	NA	Benign_Tumor_BG	NA	NA	NA	NA
PDE9A	0.0156832015781529	NA	Benign_Tumor_BG	NA	NA	NA	NA
PDF	-0.00231334305698529	NA	Benign_Tumor_BG	NA	NA	NA	NA
PDGFA	0.00202365795971449	NA	Benign_Tumor_BG	NA	NA	NA	NA
PDGFA-DT	0.00338381209100851	NA	Benign_Tumor_BG	NA	NA	NA	NA
PDGFB	-0.00991230969125099	NA	Benign_Tumor_BG	NA	NA	NA	NA
PDGFC	-0.0102877321145651	NA	Benign_Tumor_BG	NA	NA	NA	NA
PDGFD	0.00605200967175533	NA	Benign_Tumor_BG	NA	NA	NA	NA
PDGFRA	-0.00294381328686484	NA	Benign_Tumor_BG	NA	NA	NA	NA
PDGFRB	-0.0114604649865087	NA	Benign_Tumor_BG	NA	NA	NA	NA
PDGFRL	0.00368467599007033	NA	Benign_Tumor_BG	NA	NA	NA	NA
PDHA1	-0.0007782197362252	NA	Benign_Tumor_BG	NA	NA	NA	NA
PDHB	-0.00158483682457559	NA	Benign_Tumor_BG	NA	NA	NA	NA
PDHX	0.00965383775352496	NA	Benign_Tumor_BG	NA	NA	NA	NA
PDIA3	0.00960047863887827	NA	Benign_Tumor_BG	NA	NA	NA	NA
PDIA3P1	-0.00460407436071005	NA	Benign_Tumor_BG	NA	NA	NA	NA
PDIA4	0.00206718233476936	NA	Benign_Tumor_BG	NA	NA	NA	NA
PDIA5	0.00632753303645953	NA	Benign_Tumor_BG	NA	NA	NA	NA
PDIA6	0.00650277683288916	NA	Benign_Tumor_BG	NA	NA	NA	NA
PDIK1L	3.17771935673461e-05	NA	Benign_Tumor_BG	NA	NA	NA	NA
PDK1	-0.00178389992800769	NA	Benign_Tumor_BG	NA	NA	NA	NA
PDK2	0.0152702625714465	NA	Benign_Tumor_BG	NA	NA	NA	NA
PDK3	0.00918751200020372	NA	Benign_Tumor_BG	NA	NA	NA	NA
PDK4	-0.0157864720841632	NA	Benign_Tumor_BG	NA	NA	NA	NA
PDLIM1	-0.00326067236572641	NA	Benign_Tumor_BG	NA	NA	NA	NA
PDLIM2	0.000571881918679485	NA	Benign_Tumor_BG	NA	NA	NA	NA
PDLIM3	-0.00796449648195865	NA	Benign_Tumor_BG	NA	NA	NA	NA
PDLIM4	0.00122086458010858	NA	Benign_Tumor_BG	NA	NA	NA	NA
PDLIM5	0.00578739499009397	NA	Benign_Tumor_BG	NA	NA	NA	NA
PDLIM7	0.0047630397471478	NA	Benign_Tumor_BG	NA	NA	NA	NA
PDP1	-0.000707514284763323	NA	Benign_Tumor_BG	NA	NA	NA	NA
PDP2	0.0143202837685092	NA	Benign_Tumor_BG	NA	NA	NA	NA
PDPK1	0.00889939081121629	NA	Benign_Tumor_BG	NA	NA	NA	NA
PDPN	0.00103566998263387	NA	Benign_Tumor_BG	NA	NA	NA	NA
PDPR	0.00413584001993826	NA	Benign_Tumor_BG	NA	NA	NA	NA
PDPR2P	-0.00515951409619026	NA	Benign_Tumor_BG	NA	NA	NA	NA
PDRG1	0.00121660142387619	NA	Benign_Tumor_BG	NA	NA	NA	NA
PDS5A	0.00579788530089227	NA	Benign_Tumor_BG	NA	NA	NA	NA
PDS5B	0.00514907538712326	NA	Benign_Tumor_BG	NA	NA	NA	NA
PDSS1	0.00611496853154142	NA	Benign_Tumor_BG	NA	NA	NA	NA
PDSS2	0.00957453896002392	NA	Benign_Tumor_BG	NA	NA	NA	NA
PDXDC1	0.0122801484478736	NA	Benign_Tumor_BG	NA	NA	NA	NA
PDXDC2P-NPIPB14P	-0.00822279805172053	NA	Benign_Tumor_BG	NA	NA	NA	NA
PDXK	0.00587344212729577	NA	Benign_Tumor_BG	NA	NA	NA	NA
PDXP	-4.78450492361537e-05	NA	Benign_Tumor_BG	NA	NA	NA	NA
PDZD11	0.00847589163289726	NA	Benign_Tumor_BG	NA	NA	NA	NA
PDZD2	-0.00444030644235474	NA	Benign_Tumor_BG	NA	NA	NA	NA
PDZD4	0.00217027970090768	NA	Benign_Tumor_BG	NA	NA	NA	NA
PDZD8	0.00541576843136315	NA	Benign_Tumor_BG	NA	NA	NA	NA
PDZK1IP1	0.00230855790398012	NA	Benign_Tumor_BG	NA	NA	NA	NA
PDZRN3	0.00215417535779008	NA	Benign_Tumor_BG	NA	NA	NA	NA
PDZRN4	-0.00989930252526035	NA	Benign_Tumor_BG	NA	NA	NA	NA
PEA15	-0.00950182182933852	NA	Benign_Tumor_BG	NA	NA	NA	NA
PEAK1	-0.0113925755035946	NA	Benign_Tumor_BG	NA	NA	NA	NA
PEAR1	0.00102301000499365	NA	Benign_Tumor_BG	NA	NA	NA	NA
PEBP1	0.00710821506147667	NA	Benign_Tumor_BG	NA	NA	NA	NA
PEBP4	0.00276003954183056	NA	Benign_Tumor_BG	NA	NA	NA	NA
PECAM1	-0.0030604300142974	NA	Benign_Tumor_BG	NA	NA	NA	NA
PECR	0.00286782449003533	NA	Benign_Tumor_BG	NA	NA	NA	NA
PEDS1	-0.00229999428273554	NA	Benign_Tumor_BG	NA	NA	NA	NA
PEDS1-UBE2V1	0.00797317218355488	NA	Benign_Tumor_BG	NA	NA	NA	NA
PEF1	0.0048464691274556	NA	Benign_Tumor_BG	NA	NA	NA	NA
PEG10	0.010819768598341	NA	Benign_Tumor_BG	NA	NA	NA	NA
PEG3	-0.0113113119658039	NA	Benign_Tumor_BG	NA	NA	NA	NA
PELI1	-0.0135925062506365	NA	Benign_Tumor_BG	NA	NA	NA	NA
PELI2	-0.00195821089996888	NA	Benign_Tumor_BG	NA	NA	NA	NA
PELI3	0.00238207776565224	NA	Benign_Tumor_BG	NA	NA	NA	NA
PELO	-0.0150235255561934	NA	Benign_Tumor_BG	NA	NA	NA	NA
PELP1	-0.0138181465236494	NA	Benign_Tumor_BG	NA	NA	NA	NA
PEMT	0.0161499161231933	NA	Benign_Tumor_BG	NA	NA	NA	NA
PENK	0.000447835934654449	NA	Benign_Tumor_BG	NA	NA	NA	NA
PEPD	0.00170698848801604	NA	Benign_Tumor_BG	NA	NA	NA	NA
PER1	-0.0120320814774309	NA	Benign_Tumor_BG	NA	NA	NA	NA
PER2	-0.00338931400825131	NA	Benign_Tumor_BG	NA	NA	NA	NA
PER3	0.013897963351601	NA	Benign_Tumor_BG	NA	NA	NA	NA
PERCC1	0.0101069100755701	NA	Benign_Tumor_BG	NA	NA	NA	NA
PERM1	0.0157472786475502	NA	Benign_Tumor_BG	NA	NA	NA	NA
PERP	0.00924753126161838	NA	Benign_Tumor_BG	NA	NA	NA	NA
PES1	-0.00949569549560851	NA	Benign_Tumor_BG	NA	NA	NA	NA
PET100	-0.00195661354930162	NA	Benign_Tumor_BG	NA	NA	NA	NA
PET117	0.00663525388210952	NA	Benign_Tumor_BG	NA	NA	NA	NA
PEX1	0.00979334830349732	NA	Benign_Tumor_BG	NA	NA	NA	NA
PEX10	-0.000192034718451842	NA	Benign_Tumor_BG	NA	NA	NA	NA
PEX11A	0.015605141813609	NA	Benign_Tumor_BG	NA	NA	NA	NA
PEX11B	0.00439654993415884	NA	Benign_Tumor_BG	NA	NA	NA	NA
PEX11G	0.0121368262988863	NA	Benign_Tumor_BG	NA	NA	NA	NA
PEX12	0.00947217552392766	NA	Benign_Tumor_BG	NA	NA	NA	NA
PEX13	0.0156725048937018	NA	Benign_Tumor_BG	NA	NA	NA	NA
PEX14	0.0145063186163306	NA	Benign_Tumor_BG	NA	NA	NA	NA
PEX16	-0.00489310297961739	NA	Benign_Tumor_BG	NA	NA	NA	NA
PEX19	-0.00412695982985172	NA	Benign_Tumor_BG	NA	NA	NA	NA
PEX2	0.00396565906284901	NA	Benign_Tumor_BG	NA	NA	NA	NA
PEX26	0.00568131459262983	NA	Benign_Tumor_BG	NA	NA	NA	NA
PEX3	0.0111431723045059	NA	Benign_Tumor_BG	NA	NA	NA	NA
PEX5	-0.00814656120750942	NA	Benign_Tumor_BG	NA	NA	NA	NA
PEX6	-0.00244627913276291	NA	Benign_Tumor_BG	NA	NA	NA	NA
PEX7	0.0086589540902733	NA	Benign_Tumor_BG	NA	NA	NA	NA
PFAS	-0.0121480520523736	NA	Benign_Tumor_BG	NA	NA	NA	NA
PFDN1	-0.000660447512483074	NA	Benign_Tumor_BG	NA	NA	NA	NA
PFDN2	-0.00425229988685342	NA	Benign_Tumor_BG	NA	NA	NA	NA
PFDN4	-0.0011604327270279	NA	Benign_Tumor_BG	NA	NA	NA	NA
PFDN5	0.00538590270006844	NA	Benign_Tumor_BG	NA	NA	NA	NA
PFDN6	0.00463795346784245	NA	Benign_Tumor_BG	NA	NA	NA	NA
PFKFB2	0.0169691922163079	NA	Benign_Tumor_BG	NA	NA	NA	NA
PFKFB3	-0.0171112799229283	NA	Benign_Tumor_BG	NA	NA	NA	NA
PFKFB4	0.00359585966132332	NA	Benign_Tumor_BG	NA	NA	NA	NA
PFKL	0.00224504332673305	NA	Benign_Tumor_BG	NA	NA	NA	NA
PFKM	-0.00658757318731563	NA	Benign_Tumor_BG	NA	NA	NA	NA
PFKP	-0.0161957388604965	NA	Benign_Tumor_BG	NA	NA	NA	NA
PFN1	-0.00866884637797893	NA	Benign_Tumor_BG	NA	NA	NA	NA
PFN2	-0.00253017219735999	NA	Benign_Tumor_BG	NA	NA	NA	NA
PGAM1	0.000495998839070629	NA	Benign_Tumor_BG	NA	NA	NA	NA
PGAM5	0.00119149022824631	NA	Benign_Tumor_BG	NA	NA	NA	NA
PGAP1	0.00238328117317554	NA	Benign_Tumor_BG	NA	NA	NA	NA
PGAP2	0.00345290754153856	NA	Benign_Tumor_BG	NA	NA	NA	NA
PGAP3	0.0027360251668375	NA	Benign_Tumor_BG	NA	NA	NA	NA
PGAP4	0.0155341899214802	NA	Benign_Tumor_BG	NA	NA	NA	NA
PGAP6	0.0100310621273962	NA	Benign_Tumor_BG	NA	NA	NA	NA
PGBD1	-0.0055814385097874	NA	Benign_Tumor_BG	NA	NA	NA	NA
PGBD2	0.0131923139461687	NA	Benign_Tumor_BG	NA	NA	NA	NA
PGC	0.000800672393140652	NA	Benign_Tumor_BG	NA	NA	NA	NA
PGD	0.00915119681700167	NA	Benign_Tumor_BG	NA	NA	NA	NA
PGF	-0.00219052300796157	NA	Benign_Tumor_BG	NA	NA	NA	NA
PGGHG	-0.00255695609127981	NA	Benign_Tumor_BG	NA	NA	NA	NA
PGGT1B	0.0112798187073025	NA	Benign_Tumor_BG	NA	NA	NA	NA
PGK1	0.00405367824685547	NA	Benign_Tumor_BG	NA	NA	NA	NA
PGLS	0.00220840136969713	NA	Benign_Tumor_BG	NA	NA	NA	NA
PGLS-DT	0.00112432904979231	NA	Benign_Tumor_BG	NA	NA	NA	NA
PGM1	-0.0032191215955016	NA	Benign_Tumor_BG	NA	NA	NA	NA
PGM2	-0.00102346261456028	NA	Benign_Tumor_BG	NA	NA	NA	NA
PGM2L1	0.00199593357699152	NA	Benign_Tumor_BG	NA	NA	NA	NA
PGM3	0.0187153020958407	NA	Benign_Tumor_BG	NA	NA	NA	NA
PGM5	-0.0055526203570785	NA	Benign_Tumor_BG	NA	NA	NA	NA
PGM5-AS1	-0.0084464467144784	NA	Benign_Tumor_BG	NA	NA	NA	NA
PGP	-0.00250904832632704	NA	Benign_Tumor_BG	NA	NA	NA	NA
PGPEP1	0.00424154943900013	NA	Benign_Tumor_BG	NA	NA	NA	NA
PGR	0.00292286128324654	NA	Benign_Tumor_BG	NA	NA	NA	NA
PGRMC1	0.00725390327199226	NA	Benign_Tumor_BG	NA	NA	NA	NA
PGRMC2	0.00447866143034688	NA	Benign_Tumor_BG	NA	NA	NA	NA
PGS1	-0.00446699384138766	NA	Benign_Tumor_BG	NA	NA	NA	NA
PHACTR1	0.000305894687076263	NA	Benign_Tumor_BG	NA	NA	NA	NA
PHACTR2	-0.00141024091148613	NA	Benign_Tumor_BG	NA	NA	NA	NA
PHACTR4	0.0122900192679641	NA	Benign_Tumor_BG	NA	NA	NA	NA
PHAF1	0.0126297048709557	NA	Benign_Tumor_BG	NA	NA	NA	NA
PHAX	0.0103906358880596	NA	Benign_Tumor_BG	NA	NA	NA	NA
PHB1	0.00500764199024609	NA	Benign_Tumor_BG	NA	NA	NA	NA
PHB2	0.00209157341130607	NA	Benign_Tumor_BG	NA	NA	NA	NA
PHC1	-0.00387059742939243	NA	Benign_Tumor_BG	NA	NA	NA	NA
PHC1P1	-0.00149727377751832	NA	Benign_Tumor_BG	NA	NA	NA	NA
PHC2	-0.00110502168474267	NA	Benign_Tumor_BG	NA	NA	NA	NA
PHC3	0.00945349975821757	NA	Benign_Tumor_BG	NA	NA	NA	NA
PHETA1	-0.00506789396686726	NA	Benign_Tumor_BG	NA	NA	NA	NA
PHETA2	-0.000446185014976197	NA	Benign_Tumor_BG	NA	NA	NA	NA
PHF1	-0.000508893264072226	NA	Benign_Tumor_BG	NA	NA	NA	NA
PHF10	-7.69120623188679e-05	NA	Benign_Tumor_BG	NA	NA	NA	NA
PHF11	0.00559742585908718	NA	Benign_Tumor_BG	NA	NA	NA	NA
PHF12	-0.0004963398287227	NA	Benign_Tumor_BG	NA	NA	NA	NA
PHF13	-0.00741967169132206	NA	Benign_Tumor_BG	NA	NA	NA	NA
PHF14	-0.00132512386654673	NA	Benign_Tumor_BG	NA	NA	NA	NA
PHF19	-0.0104642614242802	NA	Benign_Tumor_BG	NA	NA	NA	NA
PHF2	0.00617901258432461	NA	Benign_Tumor_BG	NA	NA	NA	NA
PHF20	-0.00218392382586537	NA	Benign_Tumor_BG	NA	NA	NA	NA
PHF20L1	0.00264276929748807	NA	Benign_Tumor_BG	NA	NA	NA	NA
PHF21A	0.00388424944791023	NA	Benign_Tumor_BG	NA	NA	NA	NA
PHF21B	0.00298062524904401	NA	Benign_Tumor_BG	NA	NA	NA	NA
PHF23	0.0081356145204272	NA	Benign_Tumor_BG	NA	NA	NA	NA
PHF3	0.00814813733113628	NA	Benign_Tumor_BG	NA	NA	NA	NA
PHF5A	0.00209618460973893	NA	Benign_Tumor_BG	NA	NA	NA	NA
PHF5GP	0.00313040363644588	NA	Benign_Tumor_BG	NA	NA	NA	NA
PHF6	0.00378221409031672	NA	Benign_Tumor_BG	NA	NA	NA	NA
PHF7	0.00191707680257442	NA	Benign_Tumor_BG	NA	NA	NA	NA
PHF8	0.00428994974184318	NA	Benign_Tumor_BG	NA	NA	NA	NA
PHGDH	0.0081153633764074	NA	Benign_Tumor_BG	NA	NA	NA	NA
PHGR1	-0.000840774982006221	NA	Benign_Tumor_BG	NA	NA	NA	NA
PHIP	0.00298102018201032	NA	Benign_Tumor_BG	NA	NA	NA	NA
PHKA1	0.00206830293243072	NA	Benign_Tumor_BG	NA	NA	NA	NA
PHKA1P1	-0.00727342365341218	NA	Benign_Tumor_BG	NA	NA	NA	NA
PHKA2	-0.00165265330060096	NA	Benign_Tumor_BG	NA	NA	NA	NA
PHKB	0.0119125597595079	NA	Benign_Tumor_BG	NA	NA	NA	NA
PHKG2	0.006551612370629	NA	Benign_Tumor_BG	NA	NA	NA	NA
PHLDA1	-0.0125488643968956	NA	Benign_Tumor_BG	NA	NA	NA	NA
PHLDA2	0.0123026826264424	NA	Benign_Tumor_BG	NA	NA	NA	NA
PHLDA3	-0.000870398014665035	NA	Benign_Tumor_BG	NA	NA	NA	NA
PHLDB1	-0.00997086934421771	NA	Benign_Tumor_BG	NA	NA	NA	NA
PHLDB2	-0.00401950235770594	NA	Benign_Tumor_BG	NA	NA	NA	NA
PHLDB3	-0.000689088272253011	NA	Benign_Tumor_BG	NA	NA	NA	NA
PHLPP1	0.00380880600418666	NA	Benign_Tumor_BG	NA	NA	NA	NA
PHLPP2	-0.00371390383744778	NA	Benign_Tumor_BG	NA	NA	NA	NA
PHOSPHO2	0.00084417444578864	NA	Benign_Tumor_BG	NA	NA	NA	NA
PHPT1	0.0143050446455421	NA	Benign_Tumor_BG	NA	NA	NA	NA
PHRF1	0.00425044440728977	NA	Benign_Tumor_BG	NA	NA	NA	NA
PHTF1	0.00977316949739336	NA	Benign_Tumor_BG	NA	NA	NA	NA
PHTF2	-0.00380016402009502	NA	Benign_Tumor_BG	NA	NA	NA	NA
PHYH	-0.00551963680803281	NA	Benign_Tumor_BG	NA	NA	NA	NA
PHYHD1	0.00964711344154048	NA	Benign_Tumor_BG	NA	NA	NA	NA
PHYHIP	0.0073632017345575	NA	Benign_Tumor_BG	NA	NA	NA	NA
PHYKPL	-0.00376963786951814	NA	Benign_Tumor_BG	NA	NA	NA	NA
PI15	0.00608264094353267	NA	Benign_Tumor_BG	NA	NA	NA	NA
PI16	0.00612444587191879	NA	Benign_Tumor_BG	NA	NA	NA	NA
PI3	0.0108204175360079	NA	Benign_Tumor_BG	NA	NA	NA	NA
PI4K2A	-0.000905063304905059	NA	Benign_Tumor_BG	NA	NA	NA	NA
PI4K2B	0.0110678683582464	NA	Benign_Tumor_BG	NA	NA	NA	NA
PI4KA	0.00870220692073015	NA	Benign_Tumor_BG	NA	NA	NA	NA
PI4KAP1	-0.0110592599757353	NA	Benign_Tumor_BG	NA	NA	NA	NA
PI4KAP2	-0.0123437856836794	NA	Benign_Tumor_BG	NA	NA	NA	NA
PI4KB	0.00017082357498608	NA	Benign_Tumor_BG	NA	NA	NA	NA
PIANP	0.00372983696634751	NA	Benign_Tumor_BG	NA	NA	NA	NA
PIAS1	0.00299679493476073	NA	Benign_Tumor_BG	NA	NA	NA	NA
PIAS2	0.00894719310684588	NA	Benign_Tumor_BG	NA	NA	NA	NA
PIAS3	-0.00215596182900225	NA	Benign_Tumor_BG	NA	NA	NA	NA
PIAS4	0.000211812779430959	NA	Benign_Tumor_BG	NA	NA	NA	NA
PIBF1	-0.00050256302921208	NA	Benign_Tumor_BG	NA	NA	NA	NA
PICALM	0.00481983438758555	NA	Benign_Tumor_BG	NA	NA	NA	NA
PICK1	0.0111407896435753	NA	Benign_Tumor_BG	NA	NA	NA	NA
PID1	-0.0073879249153043	NA	Benign_Tumor_BG	NA	NA	NA	NA
PIDD1	-0.00240526542345251	NA	Benign_Tumor_BG	NA	NA	NA	NA
PIERCE1	0.00617858903869545	NA	Benign_Tumor_BG	NA	NA	NA	NA
PIERCE2	0.00947160544321014	NA	Benign_Tumor_BG	NA	NA	NA	NA
PIEZO1	0.00256490626299908	NA	Benign_Tumor_BG	NA	NA	NA	NA
PIEZO2	-0.00943043586462747	NA	Benign_Tumor_BG	NA	NA	NA	NA
PIFO	0.0120443262601519	NA	Benign_Tumor_BG	NA	NA	NA	NA
PIGA	-0.00178451381381424	NA	Benign_Tumor_BG	NA	NA	NA	NA
PIGB	0.0160817264283956	NA	Benign_Tumor_BG	NA	NA	NA	NA
PIGBOS1	0.00313720719320266	NA	Benign_Tumor_BG	NA	NA	NA	NA
PIGC	-0.0030494077315949	NA	Benign_Tumor_BG	NA	NA	NA	NA
PIGF	0.00440380734795577	NA	Benign_Tumor_BG	NA	NA	NA	NA
PIGG	0.00055408114785152	NA	Benign_Tumor_BG	NA	NA	NA	NA
PIGH	0.00452748708840526	NA	Benign_Tumor_BG	NA	NA	NA	NA
PIGK	0.0089502701794262	NA	Benign_Tumor_BG	NA	NA	NA	NA
PIGL	-0.0108452509867098	NA	Benign_Tumor_BG	NA	NA	NA	NA
PIGM	0.010664193565732	NA	Benign_Tumor_BG	NA	NA	NA	NA
PIGN	0.00465019854093275	NA	Benign_Tumor_BG	NA	NA	NA	NA
PIGO	0.012865631850902	NA	Benign_Tumor_BG	NA	NA	NA	NA
PIGP	0.00439482667187805	NA	Benign_Tumor_BG	NA	NA	NA	NA
PIGQ	0.00701018400913104	NA	Benign_Tumor_BG	NA	NA	NA	NA
PIGR	0.00468862534089414	NA	Benign_Tumor_BG	NA	NA	NA	NA
PIGS	0.00862035974988461	NA	Benign_Tumor_BG	NA	NA	NA	NA
PIGT	0.00424647841053045	NA	Benign_Tumor_BG	NA	NA	NA	NA
PIGU	0.00990732912909325	NA	Benign_Tumor_BG	NA	NA	NA	NA
PIGV	0.00971544178227063	NA	Benign_Tumor_BG	NA	NA	NA	NA
PIGW	0.00872867550444444	NA	Benign_Tumor_BG	NA	NA	NA	NA
PIGX	0.0143046282902571	NA	Benign_Tumor_BG	NA	NA	NA	NA
PIGZ	-0.00167818122067462	NA	Benign_Tumor_BG	NA	NA	NA	NA
PIH1D1	-0.00116169198905478	NA	Benign_Tumor_BG	NA	NA	NA	NA
PIK3AP1	-0.000474544972180059	NA	Benign_Tumor_BG	NA	NA	NA	NA
PIK3C2A	0.00905822379526313	NA	Benign_Tumor_BG	NA	NA	NA	NA
PIK3C2B	0.00324603064797039	NA	Benign_Tumor_BG	NA	NA	NA	NA
PIK3C3	0.0158025239215783	NA	Benign_Tumor_BG	NA	NA	NA	NA
PIK3CA	0.000296607232730544	NA	Benign_Tumor_BG	NA	NA	NA	NA
PIK3CB	0.00933872712263446	NA	Benign_Tumor_BG	NA	NA	NA	NA
PIK3CD	0.00182658226147651	NA	Benign_Tumor_BG	NA	NA	NA	NA
PIK3CG	-0.00503905420807235	NA	Benign_Tumor_BG	NA	NA	NA	NA
PIK3IP1	-0.00305407280169552	NA	Benign_Tumor_BG	NA	NA	NA	NA
PIK3R1	-0.0059076669082354	NA	Benign_Tumor_BG	NA	NA	NA	NA
PIK3R2	0.0036756386832157	NA	Benign_Tumor_BG	NA	NA	NA	NA
PIK3R3	-0.00612920225715347	NA	Benign_Tumor_BG	NA	NA	NA	NA
PIK3R4	0.00835088732072604	NA	Benign_Tumor_BG	NA	NA	NA	NA
PIK3R5	-0.00345812154814877	NA	Benign_Tumor_BG	NA	NA	NA	NA
PIKFYVE	0.0135184721597569	NA	Benign_Tumor_BG	NA	NA	NA	NA
PILRA	-0.00662933217986163	NA	Benign_Tumor_BG	NA	NA	NA	NA
PILRB	-0.00800551182059208	NA	Benign_Tumor_BG	NA	NA	NA	NA
PIM1	-0.0096222718900567	NA	Benign_Tumor_BG	NA	NA	NA	NA
PIM2	-0.0103836999267254	NA	Benign_Tumor_BG	NA	NA	NA	NA
PIM3	-0.00273037900165395	NA	Benign_Tumor_BG	NA	NA	NA	NA
PIN1	0.00722823423647619	NA	Benign_Tumor_BG	NA	NA	NA	NA
PIN4	0.0079073409713623	NA	Benign_Tumor_BG	NA	NA	NA	NA
PINK1	0.00867215611694963	NA	Benign_Tumor_BG	NA	NA	NA	NA
PINK1-AS	0.0184444851635868	NA	Benign_Tumor_BG	NA	NA	NA	NA
PINLYP	0.0112883906556671	NA	Benign_Tumor_BG	NA	NA	NA	NA
PINX1_2	-0.00225652589026489	NA	Benign_Tumor_BG	NA	NA	NA	NA
